// METGen - The Synthesized METAR Generator
// Copyright (C) 2025 FiendishDrWu
//
// This program is free software: you can redistribute it and/or modify
// it under the terms of the GNU Affero General Public License as published
// by the Free Software Foundation, either version 3 of the License, or
// (at your option) any later version.
//
// This program is distributed in the hope that it will be useful,
// but WITHOUT ANY WARRANTY; without even the implied warranty of
// MERCHANTABILITY or FITNESS FOR A PARTICULAR PURPOSE.  See the
// GNU Affero General Public License for more details.
//
// You should have received a copy of the GNU Affero General Public License
// along with this program.  If not, see <https://www.gnu.org/licenses/>.
//
ICAO,Latitude,Longitude
TT57,31.645147,-98.644628
TT65,30.031614,-96.418631
TT66,32.108122,-96.808519
TT73,32.541589,-95.947775
TT75,30.432556,-95.745825
TT87,29.798653,-100.287872
TT91,30.290542,-100.022139
TT97,32.954553,-102.540900
TT98,33.658808,-96.467672
TT99,33.192058,-96.219842
TTCP,11.149722,-60.832222
TTPP,10.595278,-61.337222
TUPA,18.727778,-64.328611
TUPJ,18.445542,-64.541597
TUPW,18.446667,-64.427778
TVSA,13.160056,-61.148706
TVSB,12.988611,-61.262222
TVSC,12.700797,-61.345067
TVSM,12.887778,-61.180000
TVSU,12.598611,-61.414722
TVSV,13.144,-61.211
TX13,35.889278,-101.030139
TX14,30.270578,-96.162669
TX16,33.400144,-96.498344
TX22,33.102197,-97.155703
TX25,31.989233,-95.951025
TX31,32.073736,-101.564292
TX36,32.060917,-97.588583
TX40,32.253500,-95.655492
TX42,29.936531,-96.036528
TX79,28.088889,-99.048889
TX82,31.863681,-97.381175
TX90,29.541692,-96.225069
TX94,33.452683,-97.275581
TXKF,32.364042,-64.678703
UA30,40.042899,70.83784
UAAA,43.355556,77.043889
UAAH,46.894167,75.004444
UAAL,46.190833,80.829722
UAAR,43.351389,76.882778
UAAT,45.122500,78.442778
UACC,51.022500,71.466111
UACK,53.330278,69.595833
UACP,54.775556,69.186111
UADD,42.854444,71.302222
UAFE,41.484500885,71.7337036133
UAFJ,40.944401,72.977798
UAFL,42.58792,76.713046
UAFM,43.0612983704,74.4776000977
UAFN,41.44150161739999,76.13059997559999
UAFO,40.6090011597,72.793296814
UAFW,42.85319900512695,74.84649658203125
UAFZ,41.4102908129,74.044418335
UAII,42.365000,69.475556
UAIT,43.311111,68.550278
UAKD,47.709167,67.738333
UAKK,49.671667,73.335278
UAOL,45.621994,63.210773
UAON,46.05500030517578,63.25
UAOO,44.706389,65.590833
UARR,51.151944,51.543889
UASA,47.91859817504883,80.45279693603516
UASB,51.59099960327149,75.21499633789062
UASK,50.035833,82.495278
UASP,52.195278,77.073333
UASS,50.351667,80.233889
UASU,47.091944,81.668333
UASZ,47.487500,84.887778
UATE,43.860000,51.090833
UATG,47.121944,51.820000
UATR,47.90499877929688,59.619998931884766
UATT,50.246111,57.205556
UATZ,46.301944,53.427500
UAUR,50.31859970092773,66.95279693603516
UAUU,53.208611,63.548056
UB13,39.90140151977539,46.7869987487793
UBBB,40.469722,50.051389
UBBF,39.590833,47.201944
UBBG,40.738889,46.320000
UBBL,38.758611,48.806389
UBBN,39.188733,45.457281
UBBQ,40.808889,47.725278
UBBY,41.558333,46.669444
UBBZ,39.113056,46.742778
UBEA,39.976111,47.000000
UBEE,40.635833,47.137778
UBEN,40.515833,46.829444
UBES,39.901389,46.786944
UBTT,40.495000,49.976944
UCFL,42.585714,76.701811
UCFM,43.061272,74.477508
UCFO,40.608889,72.793333
UCFP,42.508333,78.407778
UDLS,41.048500061,44.3372001648
UDSG,40.750556,43.859444
UDYE,40.121944,44.465000
UDYZ,40.147275,44.395881
UEBB,67.647778,134.693611
UEBS,67.792,130.394
UEBT,70.011001586914,135.64500427246
UECT,59.881944,111.045556
UEEA,58.603333,125.407778
UEEE,62.093333,129.773333
UELL,56.913889,124.913889
UEMA,66.450861,143.261551
UEMH,62.789444,136.855000
UEMM,62.103484,129.545288
UEMO,60.401667,120.475833
UEMT,64.550003051758,143.11500549316
UEMU,60.356944,134.436389
UENI,63.458057403564,120.26916503906
UENK,63.8849983215332,122.7770004272461
UENN,63.296944,118.343056
UENS,62.185001373291,117.63500213623
UENW,63.75666809082,121.69333648682
UERA,65.959197998047,111.54650115967
UERL,60.723611,114.825556
UERO,68.516111,112.480000
UERP,66.400556,112.033889
UERR,62.534722,114.038889
UERS,71.92790222168,114.08000183105
UERT,59.458,112.563004
UESG,68.556602,146.231506
UESK,67.4805,153.7364
UESO,70.624722,147.896389
UESS,68.741667,161.339167
UEST,71.695556,128.900556
UESU,65.747500,150.890000
UEVV,66.795278,123.362500
UGAM,42.526944,43.135556
UGEE,40.148,44.397
UGEJ,39.8240013123,45.6739997864
UGGG,41.669,44.955
UGGT,41.953389,45.508944
UGKO,42.176944,42.482778
UGMS,43.053597,42.749012
UGSA,41.920556,44.719444
UGSB,41.610278,41.599444
UGSS,42.853333,41.121667
UGTB,41.669167,44.954722
UHBB,50.426944,127.415556
UHBE,53.688333,127.091111
UHBI,53.4733,125.795
UHBW,55.285000,124.779167
UHEK,66.901667,169.560000
UHHH,48.528056,135.188056
UHHT,48.525001525878906,135.1529998779297
UHKD,50.605556,137.081389
UHKG,49.23570251464844,140.19309997558594
UHKK,50.40900039672852,136.9340057373047
UHKM,48.925278,140.036667
UHMA,64.735000,177.741667
UHMD,64.378889,-173.242500
UHMF,62.45700073242188,155.7449951171875
UHMG,61.834999084472656,160.54800415039062
UHMH,62.76666641235352,148.14666748046875
UHMI,68.86830139160156,-179.3730010986328
UHMK,67.847222,166.138611
UHML,65.58000183105469,-170.99667358398438
UHMM,59.910833,150.720278
UHMN,65.238889,160.545000
UHMO,64.667,170.417007
UHMP,69.783333,170.596944
UHMS,62.920780181884766,152.4227752685547
UHMT,59.62329864501953,150.9219970703125
UHMW,61.92166519165039,159.22999572753906
UHNB,52.381944,140.449722
UHNN,53.154167,140.651111
UHOO,59.410064697265625,143.05650329589844
UHPK,56.23860168457031,162.68800354003906
UHPL,59.082222,159.891111
UHPO,56.09000015258789,159.8766632080078
UHPP,53.169444,158.450556
UHPT,60.385278,166.025556
UHPX,55.1783332824707,166.04833984375
UHSB,44.92,147.622
UHSH,53.516667,142.880833
UHSI,45.256389,147.955833
UHSK,49.190556,142.083056
UHSM,43.961111,145.685000
UHSN,51.783889,143.141944
UHSO,50.6692,142.761
UHSS,46.888611,142.717500
UHTG,45.841111,137.672778
UHTQ,46.541944,138.321667
UHTR,42.921667,133.904444
UHTS,47.250833,138.789444
UHTZ,47.597222,138.369167
UHWE,47.180000,138.648333
UHWK,44.272500,135.028889
UHWP,44.814722,136.292222
UHWT,45.082778,136.590833
UHWW,43.398056,132.148889
UIAA,52.026111,113.305000
UIAE,50.03310775756836,118.06114196777344
UIAR,56.913333892822266,118.2699966430664
UIBB,56.370556,101.698611
UIBS,58.13610076904297,102.56500244140624
UIBV,56.487701416015625,104.1060028076172
UIIB,52.915000915527344,103.5749969482422
UIII,52.267222,104.394722
UIIR,52.367778,104.183333
UIKB,57.8661003113,114.242996216
UIKE,61.2750015259,108.029998779
UIKK,57.773,108.064
UIKM,58.31333160400391,112.88999938964844
UITT,56.858056,105.729444
UIUB,54.36920166015625,113.47899627685548
UIUN,55.80080032348633,109.59500122070312
UIUU,51.809722,107.440556
UJAP,8.92805957794,165.761993408
UKBB,50.344722,30.893333
UKBL,50.129597,25.170608
UKBM,49.930594,33.643389
UKBP,50.573281,32.315772
UKCC,48.07360076904297,37.73970031738281
UKCK,48.70560073852539,37.62889862060547
UKCM,47.07609939575195,37.44960021972656
UKCW,48.4174003601,39.3740997314
UKDB,46.815444,36.758411
UKDD,48.357222,35.100556
UKDE,47.867222,35.315000
UKDM,46.880714,35.302358
UKDR,48.044167,33.208056
UKFB,44.688999176,33.570999145500004
UKFF,45.05220031738281,33.975101470947266
UKFG,45.1150016784668,33.97700119018555
UKFI,45.09299850463867,33.595001220703125
UKFK,45.372501373291016,36.40140151977539
UKFY,45.70090103149414,34.41889953613281
UKGC,49.825211,23.689406
UKGK,48.695697,26.609514
UKGW,50.697725,26.702311
UKHD,50.025000,36.267222
UKHH,49.926944,36.290000
UKHK,49.134167,33.476667
UKHP,49.569444,34.394167
UKHS,50.858333,34.762778
UKIN,48.826181,29.334175
UKKB,50.665947,29.933586
UKKE,49.415833,31.995000
UKKG,48.541389,32.282778
UKKH,49.790183,30.440769
UKKK,50.401944,30.451944
UKKL,51.4033,31.16
UKKM,50.603611,30.191111
UKKN,49.485550,28.539028
UKKO,50.158889,28.738333
UKKT,50.478889,30.384167
UKKV,50.267778,28.743611
UKKW,50.234703,30.300972
UKLA,49.550647,23.334439
UKLC,50.789389,25.347922
UKLH,49.359442,26.933439
UKLI,48.883889,24.684444
UKLL,49.809722,23.958333
UKLN,48.259444,25.980000
UKLO,48.530003,25.127408
UKLR,50.608333,26.139722
UKLS,49.748122,27.273214
UKLT,49.525011,25.699028
UKLU,48.634444,22.263056
UKMC,49.735667,23.670617
UKMD,49.367272,23.568419
UKMG,48.788978,24.478964
UKMK,48.550836,25.042178
UKMN,48.253258,22.498431
UKOE,46.57851,30.703053
UKOH,46.676111,32.506111
UKON,47.058056,31.919444
UKOO,46.426111,30.673333
UKRR,51.4021987915,31.1583003998
UKWW,49.242500,28.613889
ULAA,64.600278,40.716667
ULAE,65.87833404541016,44.21500015258789
ULAH,64.441667,40.422222
ULAK,69.03166961669922,33.418331146240234
ULAL,64.8960037231,45.7229995728
ULAM,67.640278,53.121389
ULAS,65.029722,35.731389
ULAT,64.7900009155,38.4199981689
ULBC,59.273601532,38.0158004761
ULDA,71.61669921880001,52.4782981873
ULDD,69.76329803466797,61.556400299072266
ULDW,68.8485,58.2014
ULKK,61.235801696777344,46.6974983215332
ULLI,59.800278,30.262500
ULLK,58.625,31.38500022888184
ULLP,59.685001,30.338301
ULLS,59.3567008972168,30.036699295043945
ULMK,67.462778,33.585556
ULMM,68.781667,32.751111
ULNN,58.4933,31.2417
ULNR,57.961111,31.384444
ULOL,56.38109970092773,30.60810089111328
ULOO,57.781944,28.394167
ULPB,61.885278,34.154722
ULPM,64.61799621579999,30.6870002747
ULPP,61.83194351196289,34.295555114746094
ULPW,61.73609924316406,30.673599243164062
ULSS,59.98,30.5883
ULWC,59.276111,38.018889
ULWU,60.78829956054688,46.2599983215332
ULWW,59.281667,39.944722
UMBB,52.108333,23.896389
UMGG,52.526944,31.016667
UMII,55.126389,30.349722
UMIO,54.439722,30.296111
UMKK,54.891667,20.598611
UMMA,53.09999847412109,26.049999237060547
UMMB,53.9604611,27.6505961
UMMG,53.601944,24.053889
UMMI,53.913545,27.708775
UMMM,53.86449813842773,27.53969955444336
UMMO,52.5569992065,24.8840007782
UMMS,53.882500,28.030833
UMNB,53.105,29.205
UMOO,53.955278,30.094167
UNAA,53.740000,91.385278
UNAU,53.3849983215332,92.04499816894533
UNBB,53.363333,83.539722
UNBG,51.969167,85.836389
UNBI,52.47999954223633,85.33999633789062
UNCC,55.09170150756836,82.90670013427734
UNEE,55.270000,86.107500
UNIB,61.676700592041016,96.3550033569336
UNII,58.474722,92.112222
UNIP,61.591389,89.999167
UNIS,60.37329864501953,93.01170349121094
UNIT,64.333511352539,100.4328918457
UNIW,60.35969924926758,102.3239974975586
UNKI,58.479400634765625,99.09390258789062
UNKL,56.173056,92.493333
UNKM,56.177500,92.546667
UNKO,55.454914093,89.1738815308
UNKS,56.2682991027832,90.57080078125
UNKY,51.669444,94.400556
UNLL,58.32529830932617,82.93250274658203
UNNE,55.091667,83.003889
UNNT,55.033333,82.599167
UNOO,54.967222,73.310278
UNOS,54.9749984741,73.5550003052
UNSS,60.709722,77.660278
UNTT,56.380833,85.207778
UNWW,53.811944,86.878333
UODD,73.51780700683594,80.37966918945312
UODN,80.803207,47.663586
UOHH,71.978333,102.493333
UOIG,66.83999633789062,88.40333557128906
UOII,67.437500,86.621944
UOOO,69.308611,87.327778
UOOW,69.39690399169922,88.35368347167969
UOTT,65.800278,87.929444
URKA,45.002222,37.347222
URKE,46.68,38.21
URKG,44.581944,38.013056
URKH,44.68,40.035
URKK,45.034722,39.170278
URKN,44.568333,38.040000
URMG,43.388333,45.700000
URML,42.816944,47.652500
URMM,44.226944,43.083056
URMN,43.513056,43.636667
URMO,43.205278,44.606667
URMS,43.323611,45.012222
URMT,45.109167,42.112778
UROD,69.375,86.15666961669922
URRP,47.493889,39.924722
URRR,47.258,39.818
URRT,47.198333,38.849167
URRY,47.68209838867188,42.07279968261719
URSS,43.444722,39.946944
URWA,46.283333,48.006389
URWI,46.374722,44.323889
URWW,48.780278,44.335556
USCC,55.305833,61.503611
USCM,53.393056,58.755556
USDA,71.214444,72.038889
USDB,70.315278,68.333611
USDD,66.590556,66.611111
USDK,68.471389,73.595833
USDP,65.717,82.455
USDS,64.9308013916,77.81809997559999
USDU,65.96,78.437
USHB,63.92100143432617,65.03050231933594
USHH,61.028611,69.086111
USHI,63.1988,64.4393
USHK,59.6551,67.43
USHN,62.110556,65.613889
USHQ,63.688056,66.699722
USHS,61.324444,63.604444
USHU,60.107222,64.825833
USHY,63.686901,66.698601
USII,56.835278,53.462500
USKK,58.503611,49.346944
USMM,65.482222,72.698333
USMQ,67.988333,75.096944
USMU,66.070000,76.519444
USNN,60.948611,76.480556
USNR,62.1585998535,77.32890319820001
USPP,57.914444,56.021389
USPT,59.57954788208008,56.85768127441406
USRK,62.190556,74.533611
USRN,61.10829925537109,72.6500015258789
USRO,63.183889,75.268889
USRR,61.343889,73.402222
USSK,56.701698303222656,60.790000915527344
USSS,56.743056,60.803056
USTJ,58.058333,68.348611
USTO,37.132,-92.084
USTR,57.168333,65.316111
USUU,55.475000,65.415278
UT25,37.016667,-110.200686
UT47,37.101928,-113.313839
UT53,38.494333,-109.446972
UT74,37.648333,-110.166944
UT89,41.681614,-111.981808
UT91,37.533000,-113.748319
UT94,41.705617,-112.917803
UTAA,37.986583,58.358431
UTAE,37.822222,65.135278
UTAK,40.063297,53.007339
UTAM,37.621697,61.896386
UTAT,41.759897,59.834394
UTAV,38.930742,63.563864
UTDD,38.543611,68.824722
UTDK,37.988333,69.806667
UTDL,40.215397,69.695333
UTDT,37.867222,68.864444
UTFA,40.726944,72.292500
UTFF,40.358381,71.744669
UTFN,40.984875,71.556839
UTKA,40.7276992798,72.2939987183
UTKF,40.3587989807,71.7450027466
UTKN,40.9846000671,71.5567016602
UTNM,43.7574,59.0294
UTNN,42.489211,59.622744
UTNU,41.582500,60.643611
UTSA,40.117347,65.171236
UTSB,39.775283,64.482278
UTSK,38.802397,65.773108
UTSL,38.8335990906,65.9215011597
UTSN,41.61389923095703,64.23320007324219
UTSS,39.701653,66.982439
UTST,37.287489,67.308075
UTTC,41.516961,69.575503
UTTP,41.31269836425781,69.39140319824219
UTTT,41.256667,69.281667
UUBA,57.798056,41.018611
UUBB,55.6171989441,38.0600013733
UUBC,54.548611,36.371389
UUBD,54.64469909667969,39.57040023803711
UUBI,56.942500,40.932222
UUBK,58.10419845581055,38.92940139770508
UUBL,56.12670135498047,40.31499862670898
UUBM,55.5600013733,37.9850006104
UUBP,53.214444,34.175833
UUBS,54.824,32.025
UUBT,54.239,37.6
UUBW,55.552778,38.149722
UUDD,55.409167,37.907500
UUDG,54.785,37.645
UUDL,57.560556,40.157500
UUEE,55.972500,37.413056
UUEM,56.82469940185547,35.7577018737793
UUMB,55.611695,36.650002
UUMO,55.507500,37.504167
UUMT,54.9049987793,39.02666854859999
UUMU,55.8783,38.061699
UUOB,50.643889,36.590000
UUOD,51.653056,39.256389
UUOK,51.750556,36.295833
UUOL,52.702500,39.538333
UUOO,51.815000,39.229722
UUOR,52.9347000122,36.0022010803
UUOS,51.329167,37.769167
UUOT,52.806389,41.482778
UUWE,55.2283325195,36.6083335876
UUWR,54.5559,39.8552
UUWW,55.599167,37.273056
UUYH,63.566944,53.804444
UUYI,66.0548324584961,60.11032104492188
UUYK,63.82329940795898,57.27999877929688
UUYP,65.121389,57.130833
UUYS,66.004722,57.367222
UUYV,65.03170013427734,53.970001220703125
UUYW,67.488889,63.993056
UUYX,65.43729400630001,52.20033645629999
UUYY,61.646944,50.845000
UWGG,56.230000,43.784167
UWKB,54.641389,52.800556
UWKD,55.606944,49.280278
UWKE,55.564722,52.092500
UWKG,55.86669921875,49.13330078125
UWKJ,56.705278,47.895278
UWKS,56.090278,47.347222
UWKV,66.7965011597,123.361000061
UWLL,54.271111,48.226667
UWLW,54.399444,48.801111
UWOD,51.5,59.936111
UWOH,52.078333,59.683333
UWOO,51.795833,55.456667
UWOR,51.072500,58.595833
UWPP,53.109167,45.026111
UWPS,54.125278,45.212778
UWSB,51.8582992554,47.7456016541
UWSG,51.712778,46.171111
UWSS,51.56499862670898,46.04669952392578
UWUB,53.9381,58.34
UWUF,56.1069,54.3472
UWUK,54.44,53.3883
UWUM,54.83000183105469,56.16830062866211
UWUU,54.557778,55.873889
UWWB,53.71839904789999,52.3718986511
UWWG,53.220001220703125,50.32500076293945
UWWW,53.501111,50.153889
VA04,37.492075,-79.928656
VA10,37.284097,-80.300933
VA19,37.954031,-78.369175
VA1P,20.71310043334961,70.92109680175781
VA20,37.567594,-75.793858
VA26,36.846067,-76.299094
VA30,38.526792,-77.956386
VA34,37.236878,-76.500017
VA42,38.359211,-77.450508
VA59,36.766864,-81.577417
VA63,38.327567,-79.030267
VA65,37.862500,-79.357361
VA89,37.947778,-76.970972
VA99,37.905375,-76.290597
VAAH,23.071111,72.626389
VAAK,20.698556,77.057694
VAAU,19.864394,75.397561
VABB,19.091667,72.866111
VABI,21.9884,82.111
VABJ,23.2877998352,69.6701965332
VABM,15.8592996597,74.6183013916
VABO,22.330019,73.218850
VABP,23.286917,77.336978
VABV,21.754378,72.190503
VADN,20.433889,72.842500
VADS,24.267900466918945,72.20439910888672
VADU,20.713794,70.922881
VAGD,21.523611,80.287778
VAGN,24.654699,77.347298
VAGO,15.3808002472,73.8313980103
VAHB,15.361700058,75.08489990230001
VAHS,22.388269,71.046122
VAID,22.723233,75.805528
VAJB,23.183372,80.060444
VAJJ,19.097547,72.833942
VAJL,20.961389,75.624722
VAJM,22.466667,70.016667
VAKE,23.112200,70.100569
VAKJ,24.817199707,79.91860198970001
VAKP,16.666372,74.290489
VAKS,21.314989,70.269139
VALT,18.4115,76.4647
VAMA,22.835278,69.765000
VAND,19.1833000183,77.31670379639999
VANP,21.091667,79.048333
VANR,19.962,73.807
VANY,23.215883,68.891050
VAOZ,20.120000,73.913333
VAPO,18.582500,73.920278
VAPR,21.650389,69.658622
VARG,17.013599,73.327797
VARK,22.3092002869,70.77950286869999
VARP,21.180401,81.7388
VASD,19.690939,74.371753
VASL,17.627653,75.934039
VASU,21.116111,72.741944
VAUD,24.618333,73.892778
VBHD,17.6333,95.4667
VCBI,7.180189,79.885300
VCCA,8.301889,80.428778
VCCB,7.705094,81.677122
VCCC,6.823056,79.885000
VCCG,7.336944,81.630278
VCCH,8.049833,80.981361
VCCJ,9.792353,80.070053
VCCK,5.993611,80.318611
VCCN,6.552778,79.973889
VCCS,7.957861,80.729750
VCCT,8.540000,81.167778
VCCV,8.741000,80.497833
VCCW,6.250000,81.233333
VCRI,6.284467,81.124128
VDBG,13.095556,103.224167
VDDS,10.914444,103.226667
VDKH,12.255200386,104.564002991
VDKK,11.613056,102.997500
VDKT,12.48799991607666,106.05500030517578
VDMK,12.4636,107.187
VDPP,11.546667,104.844167
VDRK,13.729999542236328,106.98699951171876
VDSA,13.369167,104.223056
VDSR,13.410699844400002,103.81300354
VDST,13.531389,106.014167
VDSV,10.574722,103.634167
VEAB,25.440833,81.733889
VEAN,28.167500,94.805556
VEAT,23.890650,91.239253
VEAY,26.753886,82.150283
VEAZ,23.746,92.803
VEBD,26.685278,88.327222
VEBG,25.261,88.796
VEBI,25.703275,91.978081
VEBK,23.64349937438965,86.1489028930664
VEBN,25.451211,82.858606
VEBS,20.246547,85.818647
VEBT,25.588889,84.884722
VEBU,21.994264,82.115294
VECA,27.462231,95.117650
VECC,22.653964,88.446725
VECO,26.330499649,89.4672012329
VECX,26.404300,80.410119
VEDB,23.833999633789062,86.42530059814453
VEDG,23.624444,87.242500
VEDH,26.194150,85.915383
VEDO,24.445733,86.706967
VEDX,22.339508,87.214497
VEDZ,27.989,94.223
VEGK,26.741389,83.450278
VEGT,26.105022,91.585439
VEGY,24.748039,84.942436
VEHK,21.5802001953125,84.00569915771484
VEHO,26.969731,93.643367
VEHX,26.698283,89.369078
VEIM,24.764317,93.899639
VEJH,21.914819,84.048692
VEJP,18.8799991607666,82.552001953125
VEJR,19.073972,82.036969
VEJS,22.814553,86.169014
VEJT,26.730278,94.175833
VEKI,26.772739,83.895414
VEKM,24.135,91.811
VEKO,24.819831,79.918575
VEKR,24.30820083618164,92.0072021484375
VEKU,24.913333,92.980000
VEKW,24.0619,91.6039
VELP,23.838778,92.623706
VELR,27.291228,94.093531
VEMH,25.033,88.133
VEMN,27.482311,95.017064
VEMR,25.883458,93.771358
VEMZ,26.11910057067871,85.3136978149414
VENP,20.8700008392334,82.51959991455078
VEPG,28.068131,95.333606
VEPH,23.474336,87.427508
VEPT,25.593661,85.091986
VEPU,25.759594,87.410011
VEPY,27.225967,88.585769
VERC,23.314222,85.321181
VERK,22.256239,84.814608
VERP,21.181008,81.738553
VERU,26.140222,89.907908
VERW,24.503747,81.223139
VETJ,27.942222,96.133889
VETZ,26.709139,92.784739
VEUK,20.097400665283203,83.18379974365234
VEVZ,17.721200943,83.2245025635
VEZO,27.588301,93.828102
VG16,36.625136,-80.170603
VG18,38.815403,-78.770758
VG31,36.732139,-80.559669
VG54,38.319014,-78.763708
VG57,38.605678,-77.584711
VG65,37.493261,-75.900442
VG67,37.204247,-78.834036
VGBG,24.866389,89.316944
VGBR,22.798942,90.301236
VGCB,21.455194,91.963769
VGCM,23.437697,91.189522
VGEG,22.257022,91.822208
VGHS,23.843347,90.397783
VGIS,24.153492,89.048958
VGJR,23.183794,89.160878
VGLM,25.888889,89.431389
VGRJ,24.437353,88.616533
VGSD,25.762511,88.907594
VGSG,26.0164,88.4036
VGSH,24.398844,91.916861
VGSY,24.961342,91.871636
VGTJ,23.778167,90.382667
VGZR,23.843347,90.397783
VHHH,22.308889,113.914722
VHHX,22.316958,114.202617
VHSK,22.436599731445312,114.08000183105467
VHST,22.2893714905,114.152153015
VI22,18.338600158691406,-64.9406967163086
VI73,27.20829963684082,73.7114028930664
VIAG,27.159167,77.960556
VIAL,25.440099716186523,81.73390197753906
VIAM,30.368147,76.816664
VIAR,31.710592,74.800156
VIAW,33.876628,74.975681
VIAX,31.433758,75.758825
VIBK,28.070606,73.207161
VIBL,26.988339,80.893117
VIBN,25.4524002075,82.8592987061
VIBR,31.876814,77.155258
VIBT,30.269722,74.756667
VIBW,28.83699989318848,76.1791000366211
VIBY,28.421389,79.449167
VICG,30.674444,76.789444
VICX,26.404301,80.410103
VIDD,28.583333,77.208056
VIDN,30.190631,78.182222
VIDP,28.568611,77.112222
VIDX,28.706667,77.359444
VIGG,32.164736,76.262156
VIGN,24.654,77.347
VIGR,26.291944,78.226944
VIHR,29.178403,75.754733
VIHX,30.748533,75.629786
VIJN,25.491199493408203,78.55840301513672
VIJO,26.257222,73.051667
VIJP,26.824167,75.802500
VIJR,26.890000,70.866667
VIJU,32.692500,74.839444
VIKA,26.441401,80.364899
VIKG,26.591111,74.816111
VIKL,34.524272,76.155908
VIKO,25.160083,75.847833
VILD,30.855778,75.950653
VILH,34.135278,77.545278
VILK,26.761944,80.883333
VIPK,32.233778,75.634628
VIPL,30.31480026245117,76.364501953125
VIPT,29.032147,79.472469
VIRB,26.24850082397461,81.38050079345703
VISA,29.56060028076172,75.006103515625
VISG,29.387775,73.903922
VISM,31.081667,77.067778
VISP,29.993919,77.425311
VISR,33.987778,74.774444
VIST,24.5623,80.854897
VISX,29.560581,75.006075
VITE,34.652622,77.375753
VIUT,25.811667,71.482778
VIUX,32.902189,75.156225
VLAP,14.814715357,106.821699142
VLFL,21.6475,101.9
VLHS,20.258333,100.416667
VLKG,17.9881,102.563
VLLB,19.905100,102.167797
VLLN,20.960833,101.402500
VLNK,20.613333,104.066111
VLOS,20.68269920349121,101.99400329589844
VLPS,15.135328,105.779225
VLPV,19.45490074157715,103.21800231933594
VLSB,19.241667,101.708333
VLSK,16.556603,104.759564
VLSN,20.419444,104.069444
VLSP,16.959167,105.981667
VLSV,15.709722,106.411111
VLTK,17.4,104.8
VLVT,17.988319,102.563258
VLXK,19.448056,103.156944
VMMC,22.149444,113.591389
VNBG,29.538333,81.183333
VNBJ,27.147500,87.050833
VNBL,28.212799072265625,83.66629791259766
VNBP,27.678056,84.429444
VNBR,29.503611,81.668333
VNBT,29.4653,80.5492
VNBW,27.507222,83.418056
VNCG,26.569722,88.077222
VNDG,28.112222,82.292500
VNDH,28.754444,80.583056
VNDL,29.6692,80.5484
VNDP,28.985833,82.819167
VNDT,29.2631,80.936
VNGK,28.0385,84.4664
VNJI,27.6263,86.2306
VNJL,29.273889,82.189722
VNJP,26.710833,85.924444
VNJS,28.781111,83.722500
VNKL,27.4106333137,86.6465950012
VNKT,27.696111,85.360556
VNLD,27.25309944152832,86.66999816894531
VNLK,27.687778,86.731389
VNLT,28.2,85.583
VNMA,28.641399,84.089203
VNMG,27.5774,84.22875
VNMN,28.9632,80.1479
VNNG,28.101725,81.668986
VNPK,28.199122,83.978572
VNPL,27.514722,86.586111
VNPR,28.185197,84.016594
VNRB,26.510556,86.738056
VNRC,27.393889,86.061389
VNRK,28.627001,82.195
VNRP,28.2673,82.7565
VNRT,27.30349922180176,86.55039978027344
VNSB,27.8112,86.7124
VNSI,27.160000,84.979722
VNSK,28.585833,81.635278
VNSR,29.2366,81.2153
VNST,29.971111,81.818889
VNTH,27.04787,86.858022
VNTJ,27.3509,87.69525
VNTP,28.5219,81.123
VNTR,27.317222,87.195278
VNVT,26.484167,87.264444
VOAR,13.066667,79.683333
VOAT,10.824219,72.176636
VOBG,12.952222,77.664722
VOBI,15.162799835205078,76.88279724121094
VOBL,13.198889,77.705556
VOBM,15.858403,74.617692
VOBR,17.908889,77.481944
VOBZ,16.533597,80.803292
VOCB,11.026911,77.041803
VOCI,10.153539,76.407222
VOCL,11.137856,75.950581
VOCP,14.513056,78.772222
VOCX,9.152508,92.819628
VODG,17.627178,78.403361
VOGA,15.742500,73.866944
VOGB,17.309842,76.957108
VOGO,15.380842,73.827069
VOHB,15.361839,75.084367
VOHK,17.553492,78.524900
VOHS,17.240556,78.428889
VOHY,17.453333,78.462453
VOJK,13.07674,77.597645
VOJV,15.175000,76.635000
VOKN,11.915731,75.545722
VOKU,15.714756,78.162986
VOMD,9.835003,78.088536
VOML,12.962061,74.889786
VOMM,12.995100,80.173603
VOMY,12.232458,76.656347
VOND,19.181039,77.322547
VONS,16.542699813842773,79.3187026977539
VONV,11.613,79.5274
VOPB,11.647222,92.733333
VOPC,11.967222,79.811389
VOPN,14.148056,77.790556
VORG,18.701,79.3923
VORY,17.109350,81.819553
VOSH,13.859597,75.617697
VOSM,11.780992,78.064192
VOSR,16.003333,73.532778
